endTime,artistName,trackName,msPlayed
2022-04-12 04:45,Joe Vasconcellos,"Huellas - Live From Santiago,Chile/1999",335543
2022-04-12 11:36,La Unión,La Tormenta,4747
2022-04-12 11:40,La Derecha,El Puñal,263386
2022-04-12 11:43,Gepe,Hablar de Ti,205569
2022-04-12 11:47,Calle 13,Muerte En Hawaii,189866
2022-04-12 11:49,Marc Anthony,Este Loco Que Te Mira,121105
2022-04-12 11:53,Bacalao Men,Cometas,256880
2022-04-12 11:58,El Gran Combo De Puerto Rico,Amame,323036
2022-04-12 12:03,Grupo Niche,Eres,268560
2022-04-12 12:07,Galy Galiano,La Cita,234121
2022-04-12 12:11,Jarabe De Palo,Agua,254266
2022-04-12 12:15,León Larregui,Como Tú (Magic Music Box),232120
2022-04-12 12:20,Zoé,Luna - En Vivo,280400
2022-04-12 12:24,Bajo Kontrol,La Cinta Rosa,246700
2022-04-12 12:27,Emmanuel Horvilleur,19 (feat. Gustavo Cerati),197000
2022-04-12 12:31,Los Auténticos Decadentes,No Me Importa el Dinero (feat. Julieta Venegas) - Vivo en el Palacio de los Deportes,234985
2022-04-12 12:35,Los Bunkers,Llueve Sobre La Ciudad,236472
2022-04-12 12:47,Joe Vasconcellos,"Huellas - Live From Santiago,Chile/1999",148154
2022-04-12 17:40,Joe Vasconcellos,"Huellas - Live From Santiago,Chile/1999",227154
2022-04-12 17:44,Juan Pablo Vega,Dejarnos Ir,222598
2022-04-12 17:49,Juan Pablo Vega,Nada Personal,281960
2022-04-12 17:53,La Franela,Hacer un puente,282958
2022-04-12 17:57,León Larregui,Brillas,226187
2022-04-12 18:01,Liquits,Desde Que,147343
2022-04-12 18:05,Los Bunkers,Llueve Sobre La Ciudad,236472
2022-04-12 18:10,Los Bunkers,Nada Nuevo Bajo El Sol,286107
2022-04-12 18:14,Los Enanitos Verdes,Luz De Dia - En Vivo,293227
2022-04-12 18:19,Los Bunkers,Si Estás Pensando Mal de Mí,266547
2022-04-12 18:23,Los Makenzy,Aura,252347
2022-04-12 18:28,Los Tres,Un Amor Violento,272520
2022-04-12 18:31,Melendi,Un violinista en tu tejado,222720
2022-04-12 18:36,Mi Amigo Invencible,Máquina del Tiempo,263976
2022-04-12 18:39,Miguel Mateos - Zas,Atado a un Sentimiento,197000
2022-04-12 18:43,Mœnia,Manto Estelar,253000
2022-04-12 18:46,Muerdo,Me lo prometo,182453
2022-04-12 18:50,Nacha Pop,Lucha De Gigantes,248373
2022-04-12 18:54,PXNDX,Los Malaventurados No Lloran - MTV Unplugged,238841
2022-04-12 18:58,Sui Generis,Canción para Mi Muerte,215907
2022-04-12 19:01,Vicente Garcia,Carmesí,181467
2022-04-12 19:05,Volován,La Luna,228907
2022-04-12 19:09,Ximena Sariñana,Mediocre,256733
2022-04-12 19:12,Zoé,Azul,194627
2022-04-12 19:16,Zoé,Corazón Atómico,234387
2022-04-12 19:20,Zoé,Soñé - En Vivo,226627
2022-04-12 19:24,Bajo Kontrol,La Cinta Rosa,246700
2022-04-12 19:29,Tan Bionica,Obsesionario en La Mayor,266840
2022-04-12 19:33,Julieta Venegas,Algo Está Cambiando,240120
2022-04-12 19:38,Monsieur Periné,Mi Libertad,336667
2022-04-12 19:43,Mon Laferte,Amárrame,201770
2022-04-12 20:36,Liquits,Desde Que,2720
2022-04-12 20:41,George Michael,Careless Whisper,300106
2022-04-12 20:46,Sebastian Yatra,Dos Oruguitas,214613
2022-04-12 20:50,Foster The People,Pumped Up Kicks,239600
2022-04-12 20:53,Katy Perry,Roar,223546
2022-04-12 20:58,Los Enanitos Verdes,Amores Lejanos,295013
2022-04-12 21:02,99 Souls,The Girl Is Mine,216613
2022-04-12 21:06,Pharrell Williams,"Happy - From ""Despicable Me 2""",232720
2022-04-12 22:59,Lucybell,Mataz,37977
2022-04-12 22:59,Katy Perry,The One That Got Away,2595
2022-04-12 23:04,George Michael,Careless Whisper,300106
2022-04-12 23:08,Bajo Kontrol,La Cinta Rosa,246700
2022-04-12 23:13,Juan Pablo Vega,Nada Personal,281960
2022-04-12 23:18,Boogaloo Assassins,No No No,327360
2022-04-12 23:23,Los Enanitos Verdes,Amores Lejanos,295013
2022-04-12 23:24,Shakira,Antologia,62102
2022-04-12 23:28,Calvin Harris,One Kiss (with Dua Lipa),214846
2022-04-12 23:32,Gondwana,Antonia,176228
2022-04-12 23:34,Gondwana,Antonia,70565
2022-04-12 23:37,Liquits,Desde Que,218013
2022-04-12 23:43,Lucybell,Mataz,345466
2022-04-12 23:46,Gepe,Hablar de Ti,205569
2022-04-12 23:51,Of Monsters and Men,Little Talks,266600
2022-04-12 23:55,Nacha Pop,Lucha De Gigantes,248373
2022-04-12 23:59,Volován,La Luna,228907
2022-04-13 00:03,a-ha,Take on Me,225280
2022-04-13 00:06,Rick Astley,Never Gonna Give You Up,213573
2022-04-13 00:10,Katy Perry,Roar,223546
2022-04-13 00:14,Mœnia,Manto Estelar,253000
2022-04-13 00:19,Los Bunkers,Nada Nuevo Bajo El Sol,286107
2022-04-13 00:23,León Larregui,Como Tú (Magic Music Box),232120
2022-04-13 00:26,La Mosca Tse-Tse,Te Quiero Comer La Boca,204933
2022-04-13 00:30,99 Souls,The Girl Is Mine,216613
2022-04-13 00:33,Indios,Ya Pasó,224947
2022-04-13 00:37,Vicente Garcia,Dulcito e Coco,189067
2022-04-13 00:40,Los Bunkers,Ven Aquí,217850
2022-04-13 00:45,Los Tres,Un Amor Violento,272520
2022-04-13 00:49,Los Amigos Invisibles,La Que Me Gusta,239627
2022-04-13 00:52,La Mosca Tse-Tse,Para No Verte Más,191560
2022-04-13 00:56,León Larregui,Brillas,226187
2022-04-13 01:00,Inspector,Me Estoy Enamorando,243253
2022-04-13 01:03,Vicente Garcia,Carmesí,181467
2022-04-13 01:06,Monsieur Periné,Sabor a Mi,195749
2022-04-13 01:11,Los Enanitos Verdes,Amores Lejanos,295013
2022-04-13 01:15,Los Bunkers,Quién Fuera,217907
2022-04-13 01:19,Aterciopelados,Maligno (feat. León Larregui),291667
2022-04-13 01:23,Shakira,Tú,214133
2022-04-13 01:27,Tan Bionica,Obsesionario en La Mayor,266840
2022-04-13 01:31,Foster The People,Pumped Up Kicks,239600
2022-04-13 01:35,Portugal. The Man,Atomic Man,227253
2022-04-13 01:39,Charly García,Hablando a Tu Corazón,255267
2022-04-13 01:44,Los Cafres,Aire,258000
2022-04-13 01:48,Vicente Garcia,Mi Balcon,259063
2022-04-13 01:52,Shakira,"Pies Descalzos, Sueños Blancos",205800
2022-04-13 01:55,Zoé,Soñé - En Vivo,226627
2022-04-13 02:00,Los Bunkers,Si Estás Pensando Mal de Mí,266547
2022-04-13 02:03,Miley Cyrus,Wrecking Ball,221360
2022-04-13 02:07,Elefante,Contigo,212280
2022-04-13 02:11,Katy Perry,Firework,227893
2022-04-13 02:15,Duncan Dhu,En algún lugar,235627
2022-04-13 02:18,Zoé,Azul,194227
2022-04-13 02:24,Gondwana,Felicidad,341027
2022-04-13 02:28,Portugal. The Man,Purple Yellow Red and Blue,249747
2022-04-13 02:33,Los Enanitos Verdes,Luz De Dia - En Vivo,293227
2022-04-13 02:38,George Michael,Careless Whisper,300107
2022-04-13 02:43,División Minúscula,Sognare,313933
2022-04-13 02:47,La Mosca Tse-Tse,Todos Tenemos Un Amor,227800
2022-04-13 02:51,Gondwana,Armonia De Amor,234773
2022-04-13 02:55,Shakira,No (feat. Gustavo Cerati),285040
2022-04-13 02:59,Gustavo Cerati,Crimen,232027
2022-04-13 03:02,Miguel Mateos - Zas,Atado a un Sentimiento,197000
2022-04-13 03:06,Calvin Harris,One Kiss (with Dua Lipa),214847
2022-04-13 03:10,Meghan Trainor,Like I'm Gonna Lose You (feat. John Legend),225053
2022-04-13 03:14,León Larregui,Souvenir,239120
2022-04-13 03:18,Aterciopelados,Bolero Falaz,225240
2022-04-13 03:21,Los Auténticos Decadentes,No Me Importa el Dinero (feat. Julieta Venegas) - Vivo en el Palacio de los Deportes,234986
2022-04-13 03:25,Sia,Chandelier,216120
2022-04-13 03:29,Gondwana,Mi Princesa,264000
2022-04-13 03:32,Fobia,El Microbito,157107
2022-04-13 03:35,Bruno Mars,The Lazy Song,189110
2022-04-13 03:38,León Larregui,Locos,177600
2022-04-13 03:42,Los Enanitos Verdes,"Tu Carcel - En Vivo Desde Tijuana, Mexico/2004",242413
2022-04-13 03:47,Los Auténticos Decadentes,Loco (Tu Forma De Ser),313000
2022-04-13 04:00,Alejandro Sanz,Amiga mía,174707
2022-04-13 04:27,Aventura,La Novelita,2250
2022-04-13 04:27,Aventura,Amor de Madre,11846
2022-04-13 04:27,Aventura,El Malo,7774
2022-04-13 04:27,Aventura,Obsesion,4462
2022-04-13 04:27,Aventura,Te Invito,2994
2022-04-13 04:27,Aventura,Un Beso,1682
2022-04-13 04:27,Aventura,Hermanita,3657
2022-04-13 04:27,Aventura,Dile al Amor,12296
2022-04-13 04:27,Aventura,Mi Corazoncito,1575
2022-04-13 04:27,Aventura,Por un Segundo,2007
2022-04-13 04:27,Aventura,Su Veneno,1608
2022-04-13 04:28,Aventura,El Malo,3494
2022-04-13 04:33,Aventura,Amor de Madre,350760
2022-04-13 04:38,Aventura,Hermanita,277106
2022-04-13 04:42,Aventura,Te Invito,213280
2022-04-13 04:46,Aventura,Angelito,293146
2022-04-13 04:51,Aventura,La Boda,289840
2022-04-13 04:56,Aventura,Obsesion,254720
2022-04-13 04:58,Aventura,Su Veneno,136968
2022-04-13 05:02,Aventura,Por un Segundo,255026
2022-04-13 05:06,Aventura,Un Beso,263346
2022-04-13 07:42,Aventura,Amor de Madre,416841
2022-04-13 13:00,En terapia con Roberto Rocha,Ep 114 ¿Qué hacer si me aplican el ghosting?,1424613
2022-04-13 13:05,Aventura,Hermanita,277106
2022-04-13 13:10,Aventura,La Boda,289840
2022-04-13 13:13,En terapia con Roberto Rocha,Ep 115 El mayor dolor cuando una relación termina,220696
2022-04-13 13:19,Lucybell,Mataz,345466
2022-04-13 13:23,Los Cafres,Tus Ojos,254865
2022-04-13 13:27,Zoé,Soñé - En Vivo,226626
2022-04-13 13:30,Zoé,Azul,194626
2022-04-13 13:34,Zoé,Soñé,197933
2022-04-13 13:38,Mi Amigo Invencible,Máquina del Tiempo,263976
2022-04-13 13:41,Zoé,Azul,194226
2022-04-13 13:45,Julieta Venegas,Algo Está Cambiando,240120
2022-04-13 13:50,Fobia,Vivo,283093
2022-04-13 13:54,Sui Generis,Canción para Mi Muerte,215906
2022-04-13 14:13,Café Tacvba,Eres,133636
2022-04-13 15:41,Café Tacvba,Eres,134513
2022-04-13 15:47,Los Auténticos Decadentes,Loco (Tu Forma De Ser),313000
2022-04-13 15:51,Los Auténticos Decadentes,Un Osito de Peluche de Taiwán,247453
2022-04-13 15:55,Los Cafres,Tus Ojos,254865
2022-04-13 15:59,Cabas,Bonita,237336
2022-04-13 16:01,Los Fabulosos Cadillacs,Siguiendo la Luna - Remasterizado 2008,63978
2022-04-13 16:01,Los Fabulosos Cadillacs,Siguiendo la Luna - Remasterizado 2008,3990
2022-04-13 17:18,La Derecha,El Puñal,263386
2022-04-13 17:21,PXNDX,Procedimientos para Llegar a un Común Acuerdo,194160
2022-04-13 17:34,Calle 13,Muerte En Hawaii,128546
2022-04-13 22:27,Aventura,Amor de Madre,350760
2022-04-13 22:32,Aventura,Hermanita,277106
2022-04-13 22:36,Aventura,Te Invito,213280
2022-04-13 22:40,Aventura,Su Veneno,240706
2022-04-13 22:44,Aventura,Por un Segundo,255026
2022-04-13 22:48,Aventura,El Malo,238720
2022-04-13 22:52,Aventura,Un Beso,263346
2022-04-13 22:57,Aventura,Obsesion,254720
2022-04-13 23:02,The Guadaloops,Somnífera,320250
2022-04-13 23:08,Adalberto Gonzales,La Noche Mas Linda,337111
2022-04-13 23:12,Buena Vista Social Club,Chan Chan,256653
2022-04-13 23:19,Fonseca,Paraiso,402611
2022-04-13 23:23,KISS,I Was Made For Lovin' You,271240
2022-04-13 23:29,Los Prisioneros,Tren Al Sur,336933
2022-04-13 23:33,Tiziano Ferro,Tardes Negras,262693
2022-04-13 23:36,bôa,Duvet,203600
2022-04-13 23:41,Bruno Mars,Leave The Door Open,242096
2022-04-13 23:44,Demi Lovato,Cool for the Summer,214739
2022-04-13 23:49,Robbie Williams,Angels,265000
2022-04-13 23:52,Sub Urban,Cradles,209829
2022-04-13 23:55,Monsieur Periné,La Tienda de Sombreros,165186
2022-04-13 23:59,Luis De Lille,¡Fantástica Aventura!,229186
2022-04-14 00:04,David Pabon,Si Me Ves Llorar,326478
2022-04-14 05:50,Foo Fighters,Best of You,52673
2022-04-14 05:50,Oasis,Stop Crying Your Heart Out,31924
2022-04-14 05:51,The Cure,Lovesong - Remastered,6369
2022-04-14 05:51,Björk,Big Time Sensuality,18148
2022-04-14 05:51,Nirvana,Something In The Way,12443
2022-04-14 05:51,The Smashing Pumpkins,Perfect,6817
2022-04-14 05:51,The Smashing Pumpkins,Perfect,23
2022-04-14 05:51,Peter Murphy,Cuts You Up,3522
2022-04-14 05:51,Iggy Pop,Candy,0
2022-04-14 05:51,Iggy Pop,Candy,7328
2022-04-14 05:52,Radiohead,Let Down,5655
2022-04-14 05:52,The Smashing Pumpkins,"Tonight, Tonight - Remastered 2012",11965
2022-04-14 05:52,Gene Loves Jezebel,Break The Chain,2166
2022-04-14 05:52,The Cure,Lullaby - Remastered,2542
2022-04-14 05:52,Nirvana,Aneurysm,23
2022-04-14 05:52,The Chemical Brothers,My Elastic Eye,6339
2022-04-14 05:52,Jimmy Eat World,Hear You Me,11908
2022-04-14 05:52,System Of A Down,Sugar,2437
2022-04-14 05:52,London After Midnight,Sacrifice,8623
2022-04-14 05:52,Portishead,All Mine,1832
2022-04-14 05:52,Iggy Pop,Beside You,2415
2022-04-14 05:53,Scott Eversoll,Sittin' Single (as heard in Butterfly Effect),4654
2022-04-14 05:53,Ap2,Heroin Hate,2486
2022-04-14 05:53,Bauhaus,Dark Entries,7717
2022-04-14 05:53,Ap2,The End,2407
2022-04-14 05:58,OneRepublic,Something I Need,2225
2022-04-14 05:58,Aventura,Un Beso,4200
2022-04-14 05:58,Oasis,Stop Crying Your Heart Out,303133
2022-04-14 06:04,Aventura,Amor de Madre,350760
2022-04-14 06:08,Aventura,Hermanita,277106
2022-04-14 06:12,Aventura,Te Invito,213280
2022-04-14 06:12,Aventura,Su Veneno,20543
2022-04-14 06:17,Aventura,Por un Segundo,255026
2022-04-14 06:21,Aventura,El Malo,238720
2022-04-14 06:25,Aventura,Un Beso,263346
2022-04-14 06:29,Aventura,Obsesion,254720
2022-04-14 06:34,Fonseca,Paraiso,258053
2022-04-14 07:00,Buena Vista Social Club,Chan Chan,169533
2022-04-14 14:23,Red Velvet,Future,0
2022-04-14 14:27,Gaho,Running,209946
2022-04-14 14:36,10cm,Where Is Dream,24689
2022-04-14 14:38,10cm,Where Is Dream,158894
2022-04-14 14:41,Davichi,My Love,146518
2022-04-14 14:44,Red Velvet,Future,215880
2022-04-14 14:48,Gaho,Running,209947
2022-04-14 14:51,Gaho,Running,209947
2022-04-14 14:54,Gaho,Running,146599
2022-04-14 14:54,K.Will,Care About You,4110
2022-04-14 14:54,JEONG EUN JI,To Me,21013
2022-04-14 14:54,JEONG EUN JI,To Me,2461
2022-04-14 15:00,Aventura,Amor de Madre,350760
2022-04-14 15:05,Aventura,Amor de Madre,286732
2022-04-14 15:09,Aventura,Hermanita,277107
2022-04-14 15:13,Aventura,Te Invito,213280
2022-04-14 15:17,Aventura,Por un Segundo,255027
2022-04-14 15:22,Aventura,Un Beso,263347
2022-04-14 15:26,Aventura,Obsesion,254720
2022-04-14 15:30,Aventura,El Malo,238720
2022-04-14 15:35,The Guadaloops,Somnífera,320251
2022-04-14 15:41,Adalberto Gonzales,La Noche Mas Linda,337111
2022-04-14 15:45,Buena Vista Social Club,Chan Chan,256653
2022-04-14 15:49,Fonseca,Paraiso,258053
2022-04-14 15:54,KISS,I Was Made For Lovin' You,271240
2022-04-14 15:59,Los Prisioneros,Tren Al Sur,336933
2022-04-14 16:04,Tiziano Ferro,Tardes Negras,262693
2022-04-14 16:07,bôa,Duvet,203600
2022-04-14 16:11,Bruno Mars,Leave The Door Open,242096
2022-04-14 16:15,Demi Lovato,Cool for the Summer,214740
2022-04-14 16:19,Robbie Williams,Angels,265000
2022-04-14 16:23,Sub Urban,Cradles,209829
2022-04-14 16:25,Monsieur Periné,La Tienda de Sombreros,165187
2022-04-14 16:29,Luis De Lille,¡Fantástica Aventura!,229187
2022-04-14 16:35,David Pabon,Si Me Ves Llorar,326478
2022-04-14 16:39,Foo Fighters,Best of You,255627
2022-04-14 16:43,Foo Fighters,Everlong,250547
2022-04-14 16:47,TNT Band,Sabre Olvidar,236796
2022-04-14 16:51,Sin Bandera,Entra en Mi Vida,249973
2022-04-14 16:55,Sin Bandera,Mientes Tan Bien,227613
2022-04-14 16:58,Shakira,Waka Waka (Esto Es Africa) - K-Mix,184120
2022-04-14 17:01,Powfu,death bed (coffee for your head),173333
2022-04-14 17:04,Chance the Rapper,Favorite Song,185062
2022-04-14 17:08,MGMT,Electric Feel,229640
2022-04-14 17:13,Superlitio,No Sé Si Volverá (2010) - En Vivo,307040
2022-04-14 17:20,Superlitio,Viernes Otra Vez,406813
2022-04-14 17:24,Superlitio,Te Lastimé,226880
2022-04-14 17:28,Eric Clapton,Tears in Heaven,271760
2022-04-14 17:32,Usted Señalemelo,Agua Marfil,251853
2022-04-14 17:36,Gasellit,Imus,226053
2022-04-14 17:40,Kiesza,Hideaway,251987
2022-04-14 17:48,Gasellit,Mahtuuko kyytiin?,61939
2022-04-14 17:50,Gasellit,Mahtuuko kyytiin?,159792
2022-04-14 17:53,Lilly Wood and The Prick,Prayer in C - Robin Schulz Radio Edit,189413
2022-04-14 17:58,Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,248413
2022-04-14 18:04,Mat.Joe,Make a Living - Original Mix,377707
2022-04-14 18:08,La Oreja de Van Gogh,Puedes Contar Conmigo,236565
2022-04-14 18:13,Muse,Psycho,316718
2022-04-14 18:16,Flo Rida,Right Round,204640
2022-04-14 18:22,Juan Formell y Los Van Van,Aquí El Que Baila Gana,348813
2022-04-14 18:28,Guayacán Orquesta,"Te Amo, Te Extraño",336640
2022-04-14 18:39,Aguas Ardientes,Bogotá,92230
2022-04-14 20:23,Aguas Ardientes,Bogotá,193712
2022-04-14 20:28,Galy Galiano,Quien Entiende Este Amor,303800
2022-04-14 20:32,Vantage,Selfish Earrings,223255
2022-04-14 20:37,Adalberto Gonzales,La Noche Mas Linda,337111
2022-04-14 20:41,Habana con kola,Vente Negra,239000
2022-04-14 20:46,Peter Bjorn and John,Young Folks,276693
2022-04-14 20:50,Hombres G,Lo noto - Versión CD,259706
2022-04-14 20:56,Hombres G,Luz de Día (En Vivo),325986
2022-04-14 21:00,T.M.Revolution,HEART OF SWORD 〜夜明け前〜,244333
2022-04-14 21:03,Sean Paul,No Lie,221176
2022-04-14 21:06,The Beach Boys,Wouldn't It Be Nice - Remastered 1999,145106
2022-04-14 21:10,El Cuarteto De Nos,Lo malo de ser bueno,242120
2022-04-14 21:14,El Gordo,Dormir Contigo,246038
2022-04-14 21:18,Ángeles Del Infierno,Si tú no estás aquí,264613
2022-04-14 21:22,Raphael Lake,Stand Understood,193306
2022-04-14 21:26,Voltaje,Fans Enamorada,264386
2022-04-14 21:31,Luisito Ayala Y La Puerto Rican Power,A Donde Iras,306440
2022-04-14 21:35,MGMT,Electric Feel,229640
2022-04-14 21:39,Chicago,If You Leave Me Now,235373
2022-04-14 21:43,Eagle-Eye Cherry,Save Tonight,242733
2022-04-14 21:47,Los Amigos Invisibles,La Que Me Gusta,239626
2022-04-14 21:51,Belanova,Baila Mi Corazón,215680
2022-04-14 21:54,Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",223413
2022-04-14 21:58,Ed Sheeran,I Don't Care (with Justin Bieber),219946
2022-04-14 22:01,Gorgon City,Go All Night,200360
2022-04-14 22:05,Radiohead,Creep,238640
2022-04-14 22:09,Shakira,"Pies Descalzos, Sueños Blancos",205800
2022-04-14 22:13,The Weeknd,I Feel It Coming,269186
2022-04-14 22:17,Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,248413
2022-04-14 22:39,Luisito Carrion,La Fuga,265715
2022-04-14 22:43,Ed Sheeran,Photograph,258986
2022-04-14 22:48,Johnny Cruz,La Boda De Ella (feat. Ray Banona),243760
2022-04-14 23:13,The Weeknd,Blinding Lights,200040
2022-04-14 23:17,Los Enanitos Verdes,"Tu Carcel - En Vivo Desde Tijuana, Mexico/2004",242413
2022-04-14 23:20,K.Will,Care About You,209253
2022-04-14 23:24,Mon Laferte,Amárrame,207333
2022-04-14 23:31,Galy Galiano,La Cita,438026
2022-04-14 23:32,Stone Sour,Through Glass,85430
2022-04-14 23:38,The Guadaloops,Somnífera,320250
2022-04-14 23:40,Tycho,Awake,3950
2022-04-14 23:40,Vicentico,Algo Contigo,121249
2022-04-14 23:45,Aerosmith,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",299760
2022-04-14 23:48,PXNDX,Los Malaventurados No Lloran,207786
2022-04-14 23:53,El Cuarteto De Nos,Cómo pasa el tiempo,260866
2022-04-14 23:57,Shakira,Donde Estas Corazon,231693
2022-04-14 23:58,31 Minutos,Bailan Sin Cesar - Latidos Latinos Urbanos Emergentes Hip Hop Hermano Brother,112000
2022-04-15 00:03,Ed Sheeran,Perfect,263400
2022-04-15 00:07,ChiChi Peralta,La Ciguapa,220933
2022-04-15 00:23,ChiChi Peralta,La Ciguapa,54520
2022-04-15 00:26,Greeicy,Más Fuerte,184760
2022-04-15 00:31,Tony Vega,Estoy en el Proceso de Olvidarte,295941
2022-04-15 00:36,David Pabon,Si Me Ves Llorar,326478
2022-04-15 00:42,Vilma Palma e Vampiros,Mojada,367960
2022-04-15 00:47,El Afinaito,Busco Alguien Que Me Quiera,267173
2022-04-15 00:50,Calle 13,Muerte En Hawaii,189867
2022-04-15 01:03,Shakira,Octavo Día,216549
2022-04-15 04:53,Shakira,Octavo Día,54862
2022-04-15 04:55,Kali Uchis,telepatía,160191
2022-04-15 04:59,Los Bukis,Que Mala,198173
2022-04-15 05:05,Guns N' Roses,Sweet Child O' Mine,354520
2022-04-15 05:08,Night Tempo,NUDIST (Night Tempo Showa Groove Mix),202017
2022-04-15 05:12,Calvin Harris,Summer,222533
2022-04-15 05:15,Harry Styles,Watermelon Sugar,174000
2022-04-15 05:17,Lesley Gore,It's My Party,140000
2022-04-15 05:21,Los Fabulosos Cadillacs,Calaveras y Diablitos,264027
2022-04-15 05:26,Robbie Williams,Angels,265000
2022-04-15 05:31,Fito y Fitipaldis,Antes de que cuente diez,285040
2022-04-15 05:35,Juanes,Fotografía,238133
2022-04-15 05:39,Michael Jackson,Love Never Felt So Good,246027
2022-04-15 05:43,Joe Arroyo,Tal Para Cual,276200
2022-04-15 05:47,Natalia Lafourcade,Nunca Es Suficiente,237107
2022-04-15 05:55,Extremoduro,Tercer movimiento: lo de dentro,456960
2022-04-15 05:59,Charly García,Hablando a Tu Corazón,255267
2022-04-15 06:05,Grupo Niche,Nuestro Sueño,332933
2022-04-15 06:09,Adele,Set Fire to the Rain,242974
2022-04-15 06:10,Billo's,Lloraras - Edit,1509
2022-04-15 06:10,Ismael Rivera,Las Tumbas,88155
2022-04-15 06:14,Superlitio,Te Lastimé,226880
2022-04-15 06:17,Shakira,Antes de las Seis,174533
2022-04-15 06:23,Tycho,Hours,344158
2022-04-15 06:27,Danza Invisible,Sin aliento,17229
2022-04-15 06:27,Ella Baila Sola,Lo echamos a suertes,237907
2022-04-15 06:28,Buena Vista Social Club,Chan Chan,52908
2022-04-15 06:32,Buena Vista Social Club,Chan Chan,272499
2022-04-15 06:37,Fonseca,Paraiso,258053
2022-04-15 06:48,Greeicy,Más Fuerte,78981
2022-04-15 15:44,Greeicy,Más Fuerte,184760
2022-04-15 15:49,Buena Vista Social Club,Chan Chan,256653
2022-04-15 15:53,The Police,Every Breath You Take,251333
2022-04-15 15:57,Bacilos,Caraluna,266160
2022-04-15 16:03,Jefferson Airplane,White Rabbit - Mono Single Version,320813
2022-04-15 16:07,Eric Clapton,Tears in Heaven,271760
2022-04-15 16:09,Pedro Conga,Me Niegas Tanto Amor,116887
2022-04-15 16:15,Aventura,Amor de Madre,342800
2022-04-15 16:15,Aventura,Hermanita,23
2022-04-15 16:18,Aventura,Te Invito,213280
2022-04-15 16:23,Aventura,Por un Segundo,255026
2022-04-15 16:27,Aventura,El Malo,238720
2022-04-15 16:31,Aventura,Un Beso,263346
2022-04-15 16:41,Aventura,Obsesion,15895
2022-04-15 18:15,Aventura,Obsesion,239042
2022-04-15 18:20,Coldplay,Yellow,266773
2022-04-15 18:23,Juan Luis Guerra 4.40,Visa Para un Sueño,208013
